episode,timestep,reward
1496,61008,286.833
1497,61131,281.867
1498,61253,258.265
1499,61371,281.566
1500,61493,268.681
1501,61625,300.722
1502,61746,245.211
1503,61876,276.661
1504,61997,293.529
1505,62121,303.449
1506,62244,270.03
1507,62357,245.186
1508,62486,310.393
1509,62585,223.334
1510,62692,238.809
1511,62791,204.666
1512,62900,234.654
1513,63006,232.899
1514,63108,222.861
1515,63215,240.831
1516,63308,208.639
1517,63414,239.492
1518,63518,237.69
1519,63630,247.862
1520,63746,262.735
1521,63844,218.251
1522,63946,229.044
1523,64049,240.137
1524,64166,282.692
1525,64273,249.766
1526,64357,172.196
1527,64462,238.51
1528,64555,198.684
1529,64665,241.971
1530,64792,323.529
1531,64922,345.849
1532,65058,353.262
1533,65166,234.019
1534,65278,240.69
1535,65389,231.534
1536,65508,248.561
1537,65634,324.314
1538,65764,334.399
1539,65857,211.385
1540,65965,233.135
1541,66072,260.367
1542,66175,253.709
1543,66298,289.873
1544,66436,296.177
1545,66554,251.491
1546,66694,259.727
1547,66869,469.567
1548,67010,302.285
1549,67117,234.077
1550,67250,318.298
1551,67381,273.685
1552,67499,296.059
1553,67622,282.825
1554,67737,285.203
1555,67880,327.216
1556,68001,285.173
1557,68186,458.724
1558,68377,494.381
1559,68498,303.739
1560,68679,454.492
1561,68861,438.244
1562,68980,236.896
1563,69180,515.641
1564,69355,437.491
1565,69544,468.415
1566,69706,392.28
1567,69847,273.743
1568,70035,488.784
1569,70226,513.249
1570,70390,386.522
1571,70589,433.637
1572,70830,555.973
1573,71059,376.208
1574,71156,150.643
1575,71256,153.197
1576,71352,149.576
1577,71513,280.129
1578,71608,149.735
1579,71763,278.437
1580,71859,144.928
1581,71984,187.637
1582,72083,149.657
1583,72244,289.418
1584,72346,162.764
1585,72442,156.968
1586,72568,225.188
1587,72692,192.73
1588,72859,306.426
1589,73158,749.484
1590,73249,130.63
1591,73425,382.482
1592,73516,135.338
1593,73629,230.163
1594,73747,240.537
1595,73872,260.319
1596,74048,361.42
1597,74135,129.857
1598,74227,129.427
1599,74422,351.149
1600,74514,140.678
1601,74679,373.175
1602,74767,135.773
1603,75040,598.381
1604,75130,135.239
1605,75289,313.126
1606,75516,589.342
1607,75605,136.569
1608,75789,329.405
1609,76027,593.796
1610,76274,610.074
1611,76478,498.599
1612,76687,573.074
1613,76924,588.502
1614,77117,575.847
1615,77347,638.456
1616,77579,400.187
1617,77757,504.246
1618,77952,594.184
1619,78198,674.666
1620,78449,665.589
1621,78628,544.915
1622,78788,448.525
1623,78936,396.993
1624,79162,631.924
1625,79349,546.008
1626,79468,264.371
1627,79649,517.744
1628,79830,492.151
1629,80025,516.095
1630,80215,551.631
1631,80409,527.288
1632,80582,483.5
1633,80763,510.23
1634,80919,422.838
1635,81088,471.361
1636,81271,515.17
1637,81417,406.716
1638,81580,436.785
1639,81716,345.195
1640,81903,471.848
1641,82079,459.289
1642,82278,536.814
1643,82428,409.369
1644,82631,558.416
1645,82812,520.373
1646,82951,361.364
1647,83145,564.428
1648,83364,563.434
1649,83511,401.911
1650,83646,339.707
1651,83801,415.07
1652,83991,533.106
1653,84197,574.037
1654,84353,425.012
1655,84541,529.075
1656,84722,501.921
1657,84911,555.036
1658,85067,440.078
1659,85261,564.936
1660,85413,441.37
1661,85581,503.387
1662,85734,428.593
1663,85937,584.684
1664,86144,598.567
1665,86360,591.296
1666,86558,552.871
1667,86768,578.667
1668,86892,249.375
1669,87109,614.779
1670,87312,567.464
1671,87531,617.828
1672,87714,523.084
1673,87867,452.445
1674,88096,666.022
1675,88264,374.493
1676,88467,604.745
1677,88562,63.837
1678,88713,439.549
1679,88861,443.477
1680,89037,441.23
1681,89185,418.34
1682,89332,433.469
1683,89531,393.698
1684,89705,427.549
1685,89851,401.161
1686,89988,377.48
1687,90127,385.208
1688,90396,597.592
1689,90604,589.437
1690,90814,577.926
1691,90977,431.428
1692,91123,373.696
1693,91218,158.923
1694,91346,340.626
1695,91487,385.493
1696,91595,245.866
1697,91732,346.761
1698,91878,368.943
1699,92010,345.416
1700,92155,358.164
1701,92285,323.172
1702,92422,342.942
1703,92502,152.069
1704,92613,247.933
1705,92753,358.48
1706,92867,266.237
1707,92983,308.311
1708,93106,327.101
1709,93209,238.892
1710,93347,360.639
1711,93435,180.662
1712,93590,359.794
1713,93743,384.355
1714,93885,374.768
1715,94043,385.052
1716,94199,363.881
1717,94302,223.089
1718,94459,401.305
1719,94620,403.005
1720,94718,216.46
1721,94806,177.711
1722,94875,38.149
1723,95034,392.904
1724,95070,7.682
1725,95107,7.456
1726,95142,7.149
1727,95178,8.044
1728,95214,7.048
1729,95246,5.711
1730,95281,7.53
1731,95315,6.236
1732,95347,5.664
1733,95381,7.32
1734,95411,5.671
1735,95445,6.949
1736,95478,5.61
1737,95509,5.247
1738,95539,5.487
1739,95583,12.775
1740,95612,4.533
1741,95647,8.591
1742,95677,5.679
1743,95711,7.065
1744,95746,7.71
1745,95782,8.59
1746,95816,7.686
1747,95849,7.563
1748,95881,6.199
1749,95912,6.249
1750,95942,6.036
1751,95980,9.177
1752,96012,6.567
1753,96047,7.103
1754,96080,7.171
1755,96113,7.082
1756,96148,8.55
1757,96185,7.69
1758,96221,7.593
1759,96257,7.923
1760,96291,9.468
1761,96324,7.324
1762,96364,10.788
1763,96403,9.711
1764,96432,9.516
1765,96462,10.103
1766,96499,8.247
1767,96539,10.585
1768,96574,9.962
1769,96611,9.001
1770,96652,9.294
1771,96692,12.188
1772,96733,10.245
1773,96771,9.771
1774,96811,10.531
1775,96850,10.699
1776,96889,9.385
1777,96928,10.379
1778,96968,8.633
1779,97012,14.599
1780,97051,10.026
1781,97090,10.081
1782,97129,10.938
1783,97169,10.128
1784,97208,9.449
1785,97247,9.401
1786,97285,9.544
1787,97323,8.385
1788,97364,9.666
1789,97404,9.255
1790,97443,9.636
1791,97481,9.392
1792,97520,9.151
1793,97560,8.736
1794,97599,9.105
1795,97639,9.416
1796,97680,9.547
1797,97899,454.612
1798,98175,457.727
1799,98215,9.633
1800,98447,335.035
1801,98502,32.945
1802,98719,327.143
1803,99087,639.946
1804,99280,521.687
1805,99424,347.16
1806,99485,40.615
1807,99539,38.736
1808,99603,43.881
1809,99759,350.65
1810,99952,423.967
1811,99999,34.392
